买家会员名,宝贝ID,推荐指数
t_1491837595661_072,536125595091,1.0
t_1491837595661_072,545516801138,0.75
t_1491837595661_072,547794157516,0.75
t_1491837595661_072,35721027449,0.0
t_1491837595661_072,544016559367,0.0
t_1491837595661_072,544100858313,0.0
t_1491837595661_072,544099790786,0.0
t_1491837595661_072,544066720474,0.0
t_1491837595661_072,544017279596,0.0
t_1491837595661_072,543889179481,0.0
t_1491969446856_0905,35721027449,0.0
t_1491969446856_0905,544114479515,0.0
t_1491969446856_0905,543695068744,0.0
t_1491969446856_0905,543719829706,0.0
t_1491969446856_0905,543742043514,0.0
t_1491969446856_0905,543812646033,0.0
t_1491969446856_0905,543827067334,0.0
t_1491969446856_0905,543889179481,0.0
t_1491969446856_0905,544016559367,0.0
t_1491969446856_0905,544017279596,0.0
t_1492073542403_0390,35721027449,0.0
t_1492073542403_0390,544114479515,0.0
t_1492073542403_0390,543695068744,0.0
t_1492073542403_0390,543719829706,0.0
t_1492073542403_0390,543742043514,0.0
t_1492073542403_0390,543812646033,0.0
t_1492073542403_0390,543827067334,0.0
t_1492073542403_0390,543889179481,0.0
t_1492073542403_0390,544016559367,0.0
t_1492073542403_0390,544017279596,0.0
t_1492218387947_0128,35721027449,0.0
t_1492218387947_0128,544114479515,0.0
t_1492218387947_0128,543695068744,0.0
t_1492218387947_0128,543719829706,0.0
t_1492218387947_0128,543742043514,0.0
t_1492218387947_0128,543812646033,0.0
t_1492218387947_0128,543827067334,0.0
t_1492218387947_0128,543889179481,0.0
t_1492218387947_0128,544016559367,0.0
t_1492218387947_0128,544017279596,0.0
t_1492256924500_0952,35721027449,0.0
t_1492256924500_0952,544114479515,0.0
t_1492256924500_0952,543695068744,0.0
t_1492256924500_0952,543719829706,0.0
t_1492256924500_0952,543742043514,0.0
t_1492256924500_0952,543812646033,0.0
t_1492256924500_0952,543827067334,0.0
t_1492256924500_0952,543889179481,0.0
t_1492256924500_0952,544016559367,0.0
t_1492256924500_0952,544017279596,0.0
t_1492441963151_0378,35721027449,0.0
t_1492441963151_0378,544114479515,0.0
t_1492441963151_0378,543695068744,0.0
t_1492441963151_0378,543719829706,0.0
t_1492441963151_0378,543742043514,0.0
t_1492441963151_0378,543812646033,0.0
t_1492441963151_0378,543827067334,0.0
t_1492441963151_0378,543889179481,0.0
t_1492441963151_0378,544016559367,0.0
t_1492441963151_0378,544017279596,0.0
t_1492485379799_0713,35721027449,0.0
t_1492485379799_0713,544114479515,0.0
t_1492485379799_0713,543695068744,0.0
t_1492485379799_0713,543719829706,0.0
t_1492485379799_0713,543742043514,0.0
t_1492485379799_0713,543812646033,0.0
t_1492485379799_0713,543827067334,0.0
t_1492485379799_0713,543889179481,0.0
t_1492485379799_0713,544016559367,0.0
t_1492485379799_0713,544017279596,0.0
t_1492492974827_0892,35721027449,0.0
t_1492492974827_0892,544114479515,0.0
t_1492492974827_0892,543695068744,0.0
t_1492492974827_0892,543719829706,0.0
t_1492492974827_0892,543742043514,0.0
t_1492492974827_0892,543812646033,0.0
t_1492492974827_0892,543827067334,0.0
t_1492492974827_0892,543889179481,0.0
t_1492492974827_0892,544016559367,0.0
t_1492492974827_0892,544017279596,0.0
t_1492656215689_0741,35721027449,0.0
t_1492656215689_0741,544114479515,0.0
t_1492656215689_0741,543695068744,0.0
t_1492656215689_0741,543719829706,0.0
t_1492656215689_0741,543742043514,0.0
t_1492656215689_0741,543812646033,0.0
t_1492656215689_0741,543827067334,0.0
t_1492656215689_0741,543889179481,0.0
t_1492656215689_0741,544016559367,0.0
t_1492656215689_0741,544017279596,0.0
t_1492685194436_0635,35721027449,0.0
t_1492685194436_0635,544114479515,0.0
t_1492685194436_0635,543695068744,0.0
t_1492685194436_0635,543719829706,0.0
t_1492685194436_0635,543742043514,0.0
t_1492685194436_0635,543812646033,0.0
t_1492685194436_0635,543827067334,0.0
t_1492685194436_0635,543889179481,0.0
t_1492685194436_0635,544016559367,0.0
t_1492685194436_0635,544017279596,0.0
t_1492766843201_0986,35721027449,0.0
t_1492766843201_0986,544114479515,0.0
t_1492766843201_0986,543695068744,0.0
t_1492766843201_0986,543719829706,0.0
t_1492766843201_0986,543742043514,0.0
t_1492766843201_0986,543812646033,0.0
t_1492766843201_0986,543827067334,0.0
t_1492766843201_0986,543889179481,0.0
t_1492766843201_0986,544016559367,0.0
t_1492766843201_0986,544017279596,0.0
t_1493006841314_0518,35721027449,0.0
t_1493006841314_0518,544114479515,0.0
t_1493006841314_0518,543695068744,0.0
t_1493006841314_0518,543719829706,0.0
t_1493006841314_0518,543742043514,0.0
t_1493006841314_0518,543812646033,0.0
t_1493006841314_0518,543827067334,0.0
t_1493006841314_0518,543889179481,0.0
t_1493006841314_0518,544016559367,0.0
t_1493006841314_0518,544017279596,0.0
t_1493207907017_0292,35721027449,0.0
t_1493207907017_0292,544114479515,0.0
t_1493207907017_0292,543695068744,0.0
t_1493207907017_0292,543719829706,0.0
t_1493207907017_0292,543742043514,0.0
t_1493207907017_0292,543812646033,0.0
t_1493207907017_0292,543827067334,0.0
t_1493207907017_0292,543889179481,0.0
t_1493207907017_0292,544016559367,0.0
t_1493207907017_0292,544017279596,0.0
t_1493300923534_0950,35721027449,0.0
t_1493300923534_0950,544114479515,0.0
t_1493300923534_0950,543695068744,0.0
t_1493300923534_0950,543719829706,0.0
t_1493300923534_0950,543742043514,0.0
t_1493300923534_0950,543812646033,0.0
t_1493300923534_0950,543827067334,0.0
t_1493300923534_0950,543889179481,0.0
t_1493300923534_0950,544016559367,0.0
t_1493300923534_0950,544017279596,0.0
t_1493475777818_0161,549661564014,0.41666666666666674
t_1493475777818_0161,544106286825,0.0
t_1493475777818_0161,543694756340,0.0
t_1493475777818_0161,543694848992,0.0
t_1493475777818_0161,543695068744,0.0
t_1493475777818_0161,543719829706,0.0
t_1493475777818_0161,543742043514,0.0
t_1493475777818_0161,543812646033,0.0
t_1493475777818_0161,543827067334,0.0
t_1493475777818_0161,543889179481,0.0
t_1493536383171_0119,35721027449,0.0
t_1493536383171_0119,544114479515,0.0
t_1493536383171_0119,543695068744,0.0
t_1493536383171_0119,543719829706,0.0
t_1493536383171_0119,543742043514,0.0
t_1493536383171_0119,543812646033,0.0
t_1493536383171_0119,543827067334,0.0
t_1493536383171_0119,543889179481,0.0
t_1493536383171_0119,544016559367,0.0
t_1493536383171_0119,544017279596,0.0
t_1493744278840_0992,35721027449,0.0
t_1493744278840_0992,544114479515,0.0
t_1493744278840_0992,543695068744,0.0
t_1493744278840_0992,543719829706,0.0
t_1493744278840_0992,543742043514,0.0
t_1493744278840_0992,543812646033,0.0
t_1493744278840_0992,543827067334,0.0
t_1493744278840_0992,543889179481,0.0
t_1493744278840_0992,544016559367,0.0
t_1493744278840_0992,544017279596,0.0
t_1493960779590_0156,40400203213,1.0
t_1493960779590_0156,544114247390,0.0
t_1493960779590_0156,543694848992,0.0
t_1493960779590_0156,543695068744,0.0
t_1493960779590_0156,543719829706,0.0
t_1493960779590_0156,543742043514,0.0
t_1493960779590_0156,543812646033,0.0
t_1493960779590_0156,543827067334,0.0
t_1493960779590_0156,543889179481,0.0
t_1493960779590_0156,544016559367,0.0
t_1494224412421_0836,35721027449,0.0
t_1494224412421_0836,544114479515,0.0
t_1494224412421_0836,543695068744,0.0
t_1494224412421_0836,543719829706,0.0
t_1494224412421_0836,543742043514,0.0
t_1494224412421_0836,543812646033,0.0
t_1494224412421_0836,543827067334,0.0
t_1494224412421_0836,543889179481,0.0
t_1494224412421_0836,544016559367,0.0
t_1494224412421_0836,544017279596,0.0
t_1494342793457_0529,35721027449,0.0
t_1494342793457_0529,544114479515,0.0
t_1494342793457_0529,543695068744,0.0
t_1494342793457_0529,543719829706,0.0
t_1494342793457_0529,543742043514,0.0
t_1494342793457_0529,543812646033,0.0
t_1494342793457_0529,543827067334,0.0
t_1494342793457_0529,543889179481,0.0
t_1494342793457_0529,544016559367,0.0
t_1494342793457_0529,544017279596,0.0
t_1494461618677_0573,529338111966,1.75
t_1494461618677_0573,527475911875,0.75
t_1494461618677_0573,522609190751,0.75
t_1494461618677_0573,547644315780,0.75
t_1494461618677_0573,536009750573,0.75
t_1494461618677_0573,543742043514,0.0
t_1494461618677_0573,543812646033,0.0
t_1494461618677_0573,543827067334,0.0
t_1494461618677_0573,543889179481,0.0
t_1494461618677_0573,544016559367,0.0
t_1494918321625_0416,35721027449,0.0
t_1494918321625_0416,544114479515,0.0
t_1494918321625_0416,543695068744,0.0
t_1494918321625_0416,543719829706,0.0
t_1494918321625_0416,543742043514,0.0
t_1494918321625_0416,543812646033,0.0
t_1494918321625_0416,543827067334,0.0
t_1494918321625_0416,543889179481,0.0
t_1494918321625_0416,544016559367,0.0
t_1494918321625_0416,544017279596,0.0
t_1495082905765_0803,537396783238,2.3636363636363633
t_1495082905765_0803,36286235128,2.25
t_1495082905765_0803,36353085367,1.9672902636124248
t_1495082905765_0803,35722333869,1.4375
t_1495082905765_0803,545602185334,1.25
t_1495082905765_0803,39539028043,1.25
t_1495082905765_0803,539677826038,0.75
t_1495082905765_0803,42768874029,0.75
t_1495082905765_0803,42711696783,0.6666666666666667
t_1495082905765_0803,547510552253,0.6666666666666667
t_1495361512537_0582,546104970758,1.0
t_1495361512537_0582,36058620932,1.0
t_1495361512537_0582,36267739775,1.0
t_1495361512537_0582,531846025844,1.0
t_1495361512537_0582,35722333869,1.0
t_1495361512537_0582,547794157516,0.8999999999999999
t_1495361512537_0582,544016559367,0.8999999999999999
t_1495361512537_0582,36500131840,0.8999999999999999
t_1495361512537_0582,543636819112,0.8999999999999999
t_1495361512537_0582,521019257989,0.8999999999999999
t_1495511893300_0718,35721027449,0.0
t_1495511893300_0718,544114479515,0.0
t_1495511893300_0718,543695068744,0.0
t_1495511893300_0718,543719829706,0.0
t_1495511893300_0718,543742043514,0.0
t_1495511893300_0718,543812646033,0.0
t_1495511893300_0718,543827067334,0.0
t_1495511893300_0718,543889179481,0.0
t_1495511893300_0718,544016559367,0.0
t_1495511893300_0718,544017279596,0.0
t_1495526332799_0839,42577833473,1.0
t_1495526332799_0839,537396783238,1.0
t_1495526332799_0839,547389639874,1.0
t_1495526332799_0839,37276995387,1.0
t_1495526332799_0839,550634023902,1.0
t_1495526332799_0839,37665896062,1.0
t_1495526332799_0839,550367550663,1.0
t_1495526332799_0839,549882564050,1.0
t_1495526332799_0839,543889179481,1.0
t_1495526332799_0839,36286235128,1.0
t_1495550168703_0301,540661582201,1.0
t_1495550168703_0301,539522491801,1.0
t_1495550168703_0301,42240451814,1.0
t_1495550168703_0301,531846025844,1.0
t_1495550168703_0301,547355238181,1.0
t_1495550168703_0301,35798891586,1.0
t_1495550168703_0301,537215013586,0.5
t_1495550168703_0301,545538490326,0.5
t_1495550168703_0301,540349069906,0.5
t_1495550168703_0301,550659216693,0.5
t_1495556500806_0888,536728628605,1.0
t_1495556500806_0888,541254875522,1.0
t_1495556500806_0888,39375321605,1.0
t_1495556500806_0888,36266985550,1.0
t_1495556500806_0888,35798891586,1.0
t_1495556500806_0888,535703074519,1.0
t_1495556500806_0888,527419046969,1.0
t_1495556500806_0888,547389639874,0.5
t_1495556500806_0888,531145857565,0.07142857142857162
t_1495556500806_0888,536125595091,0.07142857142857162
taizhoulianlian,35721027449,0.0
taizhoulianlian,544114479515,0.0
taizhoulianlian,543695068744,0.0
taizhoulianlian,543719829706,0.0
taizhoulianlian,543742043514,0.0
taizhoulianlian,543812646033,0.0
taizhoulianlian,543827067334,0.0
taizhoulianlian,543889179481,0.0
taizhoulianlian,544016559367,0.0
taizhoulianlian,544017279596,0.0
tamiotamio33,42711696783,1.0
tamiotamio33,531877266868,1.0
tamiotamio33,36353085367,1.0
tamiotamio33,521906910410,1.0
tamiotamio33,545538490326,1.0
tamiotamio33,521019257989,1.0
tamiotamio33,39375321605,1.0
tamiotamio33,536009750573,1.0
tamiotamio33,528109847799,1.0
tamiotamio33,35722423659,1.0
tang323628,35721027449,0.0
tang323628,544114479515,0.0
tang323628,543695068744,0.0
tang323628,543719829706,0.0
tang323628,543742043514,0.0
tang323628,543812646033,0.0
tang323628,543827067334,0.0
tang323628,543889179481,0.0
tang323628,544016559367,0.0
tang323628,544017279596,0.0
tanggx70,546243180299,1.0
tanggx70,538540548218,1.0
tanggx70,545538490326,1.0
tanggx70,547355238181,1.0
tanggx70,533204346200,1.0
tanggx70,537166359199,1.0
tanggx70,37941111428,1.0
tanggx70,536125595091,1.0
tanggx70,528023284532,1.0
tanggx70,35722000205,1.0
tangyiping77,35721027449,0.0
tangyiping77,544114479515,0.0
tangyiping77,543695068744,0.0
tangyiping77,543719829706,0.0
tangyiping77,543742043514,0.0
tangyiping77,543812646033,0.0
tangyiping77,543827067334,0.0
tangyiping77,543889179481,0.0
tangyiping77,544016559367,0.0
tangyiping77,544017279596,0.0
tank0039,540407272609,1.0
tank0039,550680496523,1.0
tank0039,550367550663,1.0
tank0039,549710009588,1.0
tank0039,42646163798,1.0
tank0039,549378588703,1.0
tank0039,521906910410,1.0
tank0039,547751184046,1.0
tank0039,547742157633,1.0
tank0039,547387807548,1.0
tantan5678,35721027449,0.0
tantan5678,544114479515,0.0
tantan5678,543695068744,0.0
tantan5678,543719829706,0.0
tantan5678,543742043514,0.0
tantan5678,543812646033,0.0
tantan5678,543827067334,0.0
tantan5678,543889179481,0.0
tantan5678,544016559367,0.0
tantan5678,544017279596,0.0
taohuabinbin,547812750733,0.33333333333333326
taohuabinbin,35721027449,0.0
taohuabinbin,544106286825,0.0
taohuabinbin,543694848992,0.0
taohuabinbin,543695068744,0.0
taohuabinbin,543719829706,0.0
taohuabinbin,543742043514,0.0
taohuabinbin,543812646033,0.0
taohuabinbin,543827067334,0.0
taohuabinbin,543889179481,0.0
tb0026922_88,527475911875,1.727272727272727
tb0026922_88,528109847799,1.0
tb0026922_88,545538490326,1.0
tb0026922_88,531379484499,1.0
tb0026922_88,541592740476,1.0
tb0026922_88,36267739775,0.870471676672791
tb0026922_88,546827381933,0.8566608298495209
tb0026922_88,42711696783,0.8333333333333333
tb0026922_88,550659216693,0.8333333333333333
tb0026922_88,538658965256,0.8333333333333333
tb0287882_99,36286235128,1.2754690267559252
tb0287882_99,538535227251,1.0
tb0287882_99,547380519834,0.9594476931899227
tb0287882_99,36353085367,0.8666666666666667
tb0287882_99,539853979136,0.8666666666666667
tb0287882_99,530810980941,0.8666666666666667
tb0287882_99,547327221986,0.8666666666666667
tb0287882_99,537166359199,0.8666666666666667
tb0287882_99,547510552253,0.8666666666666667
tb0287882_99,35754637865,0.8666666666666667
tb0447_88,547510552253,1.0833333333333333
tb0447_88,36351422002,0.8525641025641024
tb0447_88,35721723963,0.8525641025641024
tb0447_88,547382055156,0.8525641025641024
tb0447_88,527397362582,0.8525641025641024
tb0447_88,45105421124,0.8525641025641024
tb0447_88,35798891586,0.8525641025641024
tb0447_88,538658965256,0.8525641025641024
tb0447_88,542939108885,0.6789614079643835
tb0447_88,547387807548,0.48333333333333317
tb0457839_2012,35877393642,2.166666666666667
tb0457839_2012,528153854399,1.4375
tb0457839_2012,529100790989,1.1666666666666667
tb0457839_2012,44928090920,1.1666666666666667
tb0457839_2012,548547222435,1.1666666666666667
tb0457839_2012,547794157516,1.1666666666666667
tb0457839_2012,36286235128,1.1666666666666667
tb0457839_2012,529338111966,0.4375
tb0457839_2012,545912368452,0.4375
tb0457839_2012,36414345451,0.4375
tb0504492_2012,535703074519,1.0
tb0504492_2012,545538490326,1.0
tb0504492_2012,544016559367,0.0
tb0504492_2012,544106282196,0.0
tb0504492_2012,544100858313,0.0
tb0504492_2012,544099790786,0.0
tb0504492_2012,544066720474,0.0
tb0504492_2012,544017279596,0.0
tb0504492_2012,543889179481,0.0
tb0504492_2012,544114247390,0.0
tb0523503_2012,35721027449,0.0
tb0523503_2012,544114479515,0.0
tb0523503_2012,543695068744,0.0
tb0523503_2012,543719829706,0.0
tb0523503_2012,543742043514,0.0
tb0523503_2012,543812646033,0.0
tb0523503_2012,543827067334,0.0
tb0523503_2012,543889179481,0.0
tb0523503_2012,544016559367,0.0
tb0523503_2012,544017279596,0.0
tb0547272_11,35721027449,0.0
tb0547272_11,544114479515,0.0
tb0547272_11,543695068744,0.0
tb0547272_11,543719829706,0.0
tb0547272_11,543742043514,0.0
tb0547272_11,543812646033,0.0
tb0547272_11,543827067334,0.0
tb0547272_11,543889179481,0.0
tb0547272_11,544016559367,0.0
tb0547272_11,544017279596,0.0
tb0559969_2011,527419046969,1.6999999999999997
tb0559969_2011,543812646033,1.0
tb0559969_2011,543694488413,1.0
tb0559969_2011,537396783238,1.0
tb0559969_2011,543695068744,1.0
tb0559969_2011,543742043514,1.0
tb0559969_2011,549710009588,1.0
tb0559969_2011,536125595091,1.0
tb0559969_2011,45404080098,1.0
tb0559969_2011,35753244214,1.0
tb0795356_22,35721027449,0.0
tb0795356_22,544114479515,0.0
tb0795356_22,543695068744,0.0
tb0795356_22,543719829706,0.0
tb0795356_22,543742043514,0.0
tb0795356_22,543812646033,0.0
tb0795356_22,543827067334,0.0
tb0795356_22,543889179481,0.0
tb0795356_22,544016559367,0.0
tb0795356_22,544017279596,0.0
tb0835100_11,35721027449,0.0
tb0835100_11,544114479515,0.0
tb0835100_11,543695068744,0.0
tb0835100_11,543719829706,0.0
tb0835100_11,543742043514,0.0
tb0835100_11,543812646033,0.0
tb0835100_11,543827067334,0.0
tb0835100_11,543889179481,0.0
tb0835100_11,544016559367,0.0
tb0835100_11,544017279596,0.0
tb0861897_88,36286235128,1.785714285714286
tb0861897_88,39539028043,1.0
tb0861897_88,36353085367,1.0
tb0861897_88,42577833473,1.0
tb0861897_88,36266985550,1.0
tb0861897_88,535612234886,1.0
tb0861897_88,528166273868,1.0
tb0861897_88,543626161846,1.0
tb0861897_88,547794157516,1.0
tb0861897_88,547812750733,1.0
tb0944361,35721027449,0.0
tb0944361,544114479515,0.0
tb0944361,543695068744,0.0
tb0944361,543719829706,0.0
tb0944361,543742043514,0.0
tb0944361,543812646033,0.0
tb0944361,543827067334,0.0
tb0944361,543889179481,0.0
tb0944361,544016559367,0.0
tb0944361,544017279596,0.0
tb0998802_2013,36286235128,1.5942431034085138
tb0998802_2013,36416065395,1.222222222222222
tb0998802_2013,39539028043,1.222222222222222
tb0998802_2013,544016559367,1.222222222222222
tb0998802_2013,531877266868,1.222222222222222
tb0998802_2013,545516801138,1.1392487188594593
tb0998802_2013,547812750733,1.0606060606060606
tb0998802_2013,545602185334,1.0606060606060606
tb0998802_2013,36414345451,1.0606060606060606
tb0998802_2013,527419046969,1.0606060606060606
tb1090903_2011,35721027449,0.0
tb1090903_2011,544114479515,0.0
tb1090903_2011,543695068744,0.0
tb1090903_2011,543719829706,0.0
tb1090903_2011,543742043514,0.0
tb1090903_2011,543812646033,0.0
tb1090903_2011,543827067334,0.0
tb1090903_2011,543889179481,0.0
tb1090903_2011,544016559367,0.0
tb1090903_2011,544017279596,0.0
tb112595_90,539677826038,1.6666666666666667
tb112595_90,545957998521,1.5
tb112595_90,35877393642,1.5
tb112595_90,527419046969,1.5
tb112595_90,520310825412,1.0752937438991899
tb112595_90,531877266868,1.0
tb112595_90,40400203213,1.0
tb112595_90,550634023902,0.75
tb112595_90,550597738824,0.75
tb112595_90,549765831606,0.75
tb1135326_11,549882564050,1.9375
tb1135326_11,547380519834,1.0
tb1135326_11,542978775847,1.0
tb1135326_11,550634023902,1.0
tb1135326_11,547389639874,1.0
tb1135326_11,531877266868,1.0
tb1135326_11,36353085367,1.0
tb1135326_11,531145857565,1.0
tb1135326_11,530812936284,0.9688534779557815
tb1135326_11,536083448292,0.9460798473068255
tb131480364,545939669017,1.0
tb131480364,36074765406,1.0
tb131480364,547790825984,1.0
tb131480364,550715341924,1.0
tb131480364,528109847799,1.0
tb131480364,521019257989,1.0
tb131480364,547387807548,1.0
tb131480364,35721723963,1.0
tb131480364,533204346200,1.0
tb131480364,36353085367,1.0
tb13230058,35721027449,0.0
tb13230058,544114479515,0.0
tb13230058,543695068744,0.0
tb13230058,543719829706,0.0
tb13230058,543742043514,0.0
tb13230058,543812646033,0.0
tb13230058,543827067334,0.0
tb13230058,543889179481,0.0
tb13230058,544016559367,0.0
tb13230058,544017279596,0.0
tb13591874,522151739462,1.0
tb13591874,548998614714,1.0
tb13591874,536009750573,1.0
tb13591874,537180206236,1.0
tb13591874,550966828606,0.8571428571428572
tb13591874,532940035080,0.8571428571428572
tb13591874,550634023902,0.8571428571428572
tb13591874,528109847799,0.7849853468331116
tb13591874,547380519834,0.7142857142857142
tb13591874,540524795725,0.7142857142857142
tb15214973,35722333869,0.625
tb15214973,545516801138,0.625
tb15214973,35721027449,0.0
tb15214973,544016559367,0.0
tb15214973,544106282196,0.0
tb15214973,544100858313,0.0
tb15214973,544099790786,0.0
tb15214973,544066720474,0.0
tb15214973,544017279596,0.0
tb15214973,543889179481,0.0
tb15917978,550997388851,1.0666666666666667
tb15917978,529338111966,0.7333333333333334
tb15917978,35877393642,0.7333333333333334
tb15917978,36416065395,0.46666666666666656
tb15917978,530812936284,0.46666666666666656
tb15917978,535612234886,0.46666666666666656
tb15917978,543827067334,0.0
tb15917978,543889179481,0.0
tb15917978,544016559367,0.0
tb15917978,544017279596,0.0
tb16231962,35721027449,0.0
tb16231962,544114479515,0.0
tb16231962,543695068744,0.0
tb16231962,543719829706,0.0
tb16231962,543742043514,0.0
tb16231962,543812646033,0.0
tb16231962,543827067334,0.0
tb16231962,543889179481,0.0
tb16231962,544016559367,0.0
tb16231962,544017279596,0.0
tb1656091_2012,549378588703,2.0
tb1656091_2012,35722000205,2.0
tb1656091_2012,527419046969,1.4070824830039241
tb1656091_2012,530812936284,1.0
tb1656091_2012,35877393642,1.0
tb1656091_2012,547742157633,1.0
tb1656091_2012,547327221986,1.0
tb1656091_2012,528153854399,1.0
tb1656091_2012,537166359199,1.0
tb1656091_2012,541254875522,0.9137411972495698
tb16585718,538658965256,1.0
tb16585718,539522491801,1.0
tb16585718,35722000205,1.0
tb16585718,549710009588,1.0
tb16585718,550367550663,1.0
tb16585718,545939669017,1.0
tb16585718,547572252871,1.0
tb16585718,532940035080,1.0
tb16585718,540662291619,1.0
tb16585718,550661692854,1.0
tb17266350,35721027449,0.0
tb17266350,544114479515,0.0
tb17266350,543695068744,0.0
tb17266350,543719829706,0.0
tb17266350,543742043514,0.0
tb17266350,543812646033,0.0
tb17266350,543827067334,0.0
tb17266350,543889179481,0.0
tb17266350,544016559367,0.0
tb17266350,544017279596,0.0
tb17372326,538535227251,0.6428571428571428
tb17372326,521926312352,0.34285714285714275
tb17372326,40400203213,0.1428571428571428
tb17372326,544114247390,0.0
tb17372326,544106286825,0.0
tb17372326,544106282196,0.0
tb17372326,544100858313,0.0
tb17372326,544099790786,0.0
tb17372326,544066720474,0.0
tb17372326,35721027449,0.0
tb176846_11,45123664231,1.5625
tb176846_11,36074765406,1.5625
tb176846_11,551053390911,1.0
tb176846_11,533204346200,1.0
tb176846_11,36414345451,1.0
tb176846_11,36267739775,1.0
tb176846_11,545602185334,1.0
tb176846_11,39375321605,0.75
tb176846_11,541659214822,0.75
tb176846_11,530812936284,0.75
tb18066473,35721027449,0.0
tb18066473,544114479515,0.0
tb18066473,543695068744,0.0
tb18066473,543719829706,0.0
tb18066473,543742043514,0.0
tb18066473,543812646033,0.0
tb18066473,543827067334,0.0
tb18066473,543889179481,0.0
tb18066473,544016559367,0.0
tb18066473,544017279596,0.0
tb185278317,537396783238,2.963636363636364
tb185278317,36286235128,2.85
tb185278317,39539028043,1.85
tb185278317,545602185334,1.85
tb185278317,539677826038,1.35
tb185278317,42768874029,1.35
tb185278317,547510552253,1.2666666666666668
tb185278317,545516801138,1.2666666666666668
tb185278317,36416065395,1.2666666666666668
tb185278317,36353085367,1.2666666666666668
tb1853232_2012,35721027449,0.0
tb1853232_2012,544114479515,0.0
tb1853232_2012,543695068744,0.0
tb1853232_2012,543719829706,0.0
tb1853232_2012,543742043514,0.0
tb1853232_2012,543812646033,0.0
tb1853232_2012,543827067334,0.0
tb1853232_2012,543889179481,0.0
tb1853232_2012,544016559367,0.0
tb1853232_2012,544017279596,0.0
tb1880494_2010,542939108885,0.6499999999999999
tb1880494_2010,544017279596,0.0
tb1880494_2010,544114247390,0.0
tb1880494_2010,544106286825,0.0
tb1880494_2010,544106282196,0.0
tb1880494_2010,544100858313,0.0
tb1880494_2010,544099790786,0.0
tb1880494_2010,544066720474,0.0
tb1880494_2010,544016559367,0.0
tb1880494_2010,543694756340,0.0
tb190511_88,527419046969,0.6666666666666667
tb190511_88,545912368452,0.6666666666666667
tb190511_88,530810980941,0.6666666666666667
tb190511_88,35721723963,0.6666666666666667
tb190511_88,543719829706,0.0
tb190511_88,543742043514,0.0
tb190511_88,543812646033,0.0
tb190511_88,543827067334,0.0
tb190511_88,543889179481,0.0
tb190511_88,544016559367,0.0
tb1980057_2011,35721027449,0.0
tb1980057_2011,544114479515,0.0
tb1980057_2011,543695068744,0.0
tb1980057_2011,543719829706,0.0
tb1980057_2011,543742043514,0.0
tb1980057_2011,543812646033,0.0
tb1980057_2011,543827067334,0.0
tb1980057_2011,543889179481,0.0
tb1980057_2011,544016559367,0.0
tb1980057_2011,544017279596,0.0
tb198888_89,35721027449,0.0
tb198888_89,544114479515,0.0
tb198888_89,543695068744,0.0
tb198888_89,543719829706,0.0
tb198888_89,543742043514,0.0
tb198888_89,543812646033,0.0
tb198888_89,543827067334,0.0
tb198888_89,543889179481,0.0
tb198888_89,544016559367,0.0
tb198888_89,544017279596,0.0
tb199471_99,540662291619,2.333333333333333
tb199471_99,548998614714,1.3333333333333333
tb199471_99,549882564050,1.1666666666666667
tb199471_99,36267739775,1.0
tb199471_99,544115759872,0.6616296236188961
tb199471_99,536728628605,0.33333333333333326
tb199471_99,550367550663,0.33333333333333326
tb199471_99,541474263467,0.33333333333333326
tb199471_99,547742157633,0.33333333333333326
tb199471_99,545602185334,0.33333333333333326
tb2022530_2013,537180206236,2.875
tb2022530_2013,44928090920,2.833333333333333
tb2022530_2013,536083448292,2.3572655899081636
tb2022530_2013,522171062085,2.0
tb2022530_2013,544115759872,2.0
tb2022530_2013,538539816052,2.0
tb2022530_2013,36500131840,2.0
tb2022530_2013,35721723963,2.0
tb2022530_2013,543674126623,2.0
tb2022530_2013,528109847799,2.0
tb2050900_33,528023284532,1.0
tb2050900_33,539522491801,1.0
tb2050900_33,543827067334,1.0
tb2050900_33,544099790786,1.0
tb2050900_33,529389246092,1.0
tb2050900_33,543695068744,1.0
tb2050900_33,540349069906,1.0
tb2050900_33,35721723963,1.0
tb2050900_33,545957998521,0.0
tb2050900_33,544114247390,0.0
tb20760345,527475911875,1.0
tb20760345,532940035080,1.0
tb20760345,521019257989,1.0
tb20760345,544066720474,0.75
tb20760345,546827381933,0.75
tb20760345,544114247390,0.0
tb20760345,544106286825,0.0
tb20760345,544106282196,0.0
tb20760345,544100858313,0.0
tb20760345,544099790786,0.0
tb21540587,36266985550,1.3333333333333333
tb21540587,549736062191,1.3333333333333333
tb21540587,35722333869,1.3333333333333333
tb21540587,530812936284,1.0833333333333333
tb21540587,536009750573,1.0833333333333333
tb21540587,35722000205,1.0833333333333333
tb21540587,535612234886,1.043693649514562
tb21540587,541474263467,0.8941455639568949
tb21540587,36421128017,0.5833333333333333
tb21540587,544017279596,0.0
tb21548915,35721027449,0.0
tb21548915,544114479515,0.0
tb21548915,543695068744,0.0
tb21548915,543719829706,0.0
tb21548915,543742043514,0.0
tb21548915,543812646033,0.0
tb21548915,543827067334,0.0
tb21548915,543889179481,0.0
tb21548915,544016559367,0.0
tb21548915,544017279596,0.0
tb2286233_00,35721027449,0.0
tb2286233_00,544114479515,0.0
